Country,Release_Year,Genres,Category,Content_Count,Young_Population_Percentage
new zealand,2015,documentaries,movie,1,19.875688552856445
new zealand,2015,dramas,movie,1,19.875688552856445
new zealand,2015,international movies,movie,1,19.875688552856445
new zealand,2015,sports movies,movie,1,19.875688552856445
new zealand,2016,comedies,movie,1,19.614561080932617
new zealand,2016,action  adventure,movie,1,19.614561080932617
new zealand,2016,dramas,movie,2,19.614561080932617
new zealand,2016,kids tv,tv show,3,19.614561080932617
new zealand,2017,documentaries,movie,3,19.462356567382812
new zealand,2017,international movies,movie,2,19.462356567382812
new zealand,2017,sports movies,movie,1,19.462356567382812
new zealand,2017,tv dramas,tv show,1,19.462356567382812
new zealand,2017,tv mysteries,tv show,1,19.462356567382812
new zealand,2017,international tv shows,tv show,1,19.462356567382812
new zealand,2018,action  adventure,movie,2,19.31294059753418
new zealand,2018,international movies,movie,3,19.31294059753418
new zealand,2018,independent movies,movie,1,19.31294059753418
new zealand,2018,children  family movies,movie,1,19.31294059753418
new zealand,2018,dramas,movie,3,19.31294059753418
new zealand,2018,docuseries,tv show,1,19.31294059753418
new zealand,2018,tv dramas,tv show,1,19.31294059753418
new zealand,2018,tv action  adventure,tv show,1,19.31294059753418
new zealand,2018,tv scifi  fantasy,tv show,1,19.31294059753418
new zealand,2018,international tv shows,tv show,1,19.31294059753418
new zealand,2019,drama,movie,2,19.199871063232422
new zealand,2019,documentaries,movie,1,19.199871063232422
new zealand,2019,family,movie,1,19.199871063232422
new zealand,2019,animals  nature,movie,1,19.199871063232422
new zealand,2019,comedy,movie,1,19.199871063232422
new zealand,2019,children  family movies,movie,2,19.199871063232422
new zealand,2019,action  adventure,movie,1,19.199871063232422
new zealand,2019,comedies,movie,1,19.199871063232422
new zealand,2019,coming of age,movie,2,19.199871063232422
new zealand,2019,scifi  fantasy,movie,1,19.199871063232422
new zealand,2019,international movies,movie,2,19.199871063232422
new zealand,2019,horror,movie,1,19.199871063232422
new zealand,2019,independent movies,movie,1,19.199871063232422
new zealand,2019,science fiction,movie,1,19.199871063232422
new zealand,2019,fantasy,movie,1,19.199871063232422
new zealand,2019,reality tv,tv show,2,19.199871063232422
new zealand,2019,international tv shows,tv show,2,19.199871063232422
new zealand,2020,scifi  fantasy,movie,2,18.98628807067871
new zealand,2020,drama,movie,1,18.98628807067871
new zealand,2020,music,movie,1,18.98628807067871
new zealand,2020,action  adventure,movie,3,18.98628807067871
new zealand,2020,dramas,movie,2,18.98628807067871
new zealand,2020,sports movies,movie,1,18.98628807067871
new zealand,2020,documentaries,movie,2,18.98628807067871
new zealand,2020,comedies,movie,1,18.98628807067871
new zealand,2020,tv scifi  fantasy,tv show,1,18.98628807067871
new zealand,2020,tv thrillers,tv show,1,18.98628807067871
new zealand,2020,tv dramas,tv show,1,18.98628807067871
new zealand,2021,romantic movies,movie,1,18.936885833740234
new zealand,2021,international movies,movie,1,18.936885833740234
new zealand,2021,thriller,movie,1,18.936885833740234
new zealand,2021,independent movies,movie,1,18.936885833740234
new zealand,2021,action  adventure,movie,1,18.936885833740234
new zealand,2021,scifi  fantasy,movie,3,18.936885833740234
new zealand,2021,horror,movie,1,18.936885833740234
new zealand,2021,classic movies,movie,1,18.936885833740234
new zealand,2021,dramas,movie,4,18.936885833740234
new zealand,2021,horror movies,movie,1,18.936885833740234
new zealand,2021,tv action  adventure,tv show,1,18.936885833740234
new zealand,2021,kids tv,tv show,1,18.936885833740234
new zealand,2021,tv scifi  fantasy,tv show,1,18.936885833740234
norway,2014,crime tv shows,tv show,1,18.133941650390625
norway,2014,tv dramas,tv show,1,18.133941650390625
norway,2014,tv comedies,tv show,1,18.133941650390625
norway,2015,dramas,movie,1,17.9805850982666
norway,2015,international movies,movie,1,17.9805850982666
norway,2016,dramas,movie,1,17.872514724731445
norway,2016,international movies,movie,3,17.872514724731445
norway,2016,independent movies,movie,1,17.872514724731445
norway,2016,documentaries,movie,2,17.872514724731445
norway,2016,science  nature tv,tv show,1,17.872514724731445
norway,2016,docuseries,tv show,1,17.872514724731445
norway,2016,international tv shows,tv show,2,17.872514724731445
norway,2016,tv thrillers,tv show,1,17.872514724731445
norway,2016,tv dramas,tv show,1,17.872514724731445
norway,2017,children  family movies,movie,1,17.781509399414062
norway,2017,thrillers,movie,2,17.781509399414062
norway,2017,international movies,movie,5,17.781509399414062
norway,2017,dramas,movie,2,17.781509399414062
norway,2017,action  adventure,movie,1,17.781509399414062
norway,2017,comedies,movie,1,17.781509399414062
norway,2017,documentaries,movie,1,17.781509399414062
norway,2018,horror,movie,1,17.638568878173828
norway,2018,dramas,movie,1,17.638568878173828
norway,2018,romantic movies,movie,1,17.638568878173828
norway,2018,drama,movie,1,17.638568878173828
norway,2018,thriller,movie,1,17.638568878173828
norway,2018,international movies,movie,1,17.638568878173828
norway,2018,tv dramas,tv show,1,17.638568878173828
norway,2018,international tv shows,tv show,1,17.638568878173828
norway,2018,crime tv shows,tv show,1,17.638568878173828
norway,2019,adventure,movie,1,17.437559127807617
norway,2019,dramas,movie,2,17.437559127807617
norway,2019,action  adventure,movie,1,17.437559127807617
norway,2019,horror,movie,2,17.437559127807617
norway,2019,international movies,movie,1,17.437559127807617
norway,2019,drama,movie,1,17.437559127807617
norway,2019,music,movie,1,17.437559127807617
norway,2019,independent movies,movie,1,17.437559127807617
norway,2019,action,movie,1,17.437559127807617
norway,2019,tv thrillers,tv show,1,17.437559127807617
norway,2019,international,tv show,1,17.437559127807617
norway,2019,tv dramas,tv show,1,17.437559127807617
norway,2019,international tv shows,tv show,1,17.437559127807617
norway,2019,reality,tv show,1,17.437559127807617
norway,2020,action  adventure,movie,1,17.210983276367188
norway,2020,documentaries,movie,1,17.210983276367188
norway,2020,romance,movie,2,17.210983276367188
norway,2020,drama,movie,2,17.210983276367188
norway,2020,international,movie,1,17.210983276367188
norway,2020,comedy,movie,3,17.210983276367188
norway,2020,international movies,movie,4,17.210983276367188
norway,2020,dramas,movie,3,17.210983276367188
norway,2020,horror movies,movie,2,17.210983276367188
norway,2020,international tv shows,tv show,4,17.210983276367188
norway,2020,tv comedies,tv show,3,17.210983276367188
norway,2020,tv mysteries,tv show,1,17.210983276367188
norway,2020,romantic tv shows,tv show,2,17.210983276367188
norway,2020,tv horror,tv show,1,17.210983276367188
norway,2021,thrillers,movie,2,16.988454818725586
norway,2021,action  adventure,movie,1,16.988454818725586
norway,2021,international movies,movie,1,16.988454818725586
norway,2021,comedies,movie,1,16.988454818725586
norway,2021,dramas,movie,2,16.988454818725586
norway,2021,tv dramas,tv show,1,16.988454818725586
norway,2021,tv action  adventure,tv show,1,16.988454818725586
norway,2021,international tv shows,tv show,1,16.988454818725586
poland,2016,docuseries,tv show,1,14.98904800415039
poland,2016,international tv shows,tv show,1,14.98904800415039
poland,2017,dramas,movie,1,15.092605590820312
poland,2017,international movies,movie,1,15.092605590820312
poland,2018,independent movies,movie,1,15.216525077819824
poland,2018,international movies,movie,4,15.216525077819824
poland,2018,documentaries,movie,1,15.216525077819824
poland,2018,comedy,movie,1,15.216525077819824
poland,2018,international,movie,1,15.216525077819824
poland,2018,dramas,movie,5,15.216525077819824
poland,2018,romantic movies,movie,1,15.216525077819824
poland,2018,thrillers,movie,1,15.216525077819824
poland,2018,tv dramas,tv show,1,15.216525077819824
poland,2018,international tv shows,tv show,1,15.216525077819824
poland,2018,crime tv shows,tv show,1,15.216525077819824
poland,2019,thrillers,movie,2,15.298301696777344
poland,2019,horror movies,movie,1,15.298301696777344
poland,2019,family,movie,1,15.298301696777344
poland,2019,romantic movies,movie,1,15.298301696777344
poland,2019,dramas,movie,11,15.298301696777344
poland,2019,action  adventure,movie,1,15.298301696777344
poland,2019,independent movies,movie,2,15.298301696777344
poland,2019,international movies,movie,10,15.298301696777344
poland,2019,scifi  fantasy,movie,1,15.298301696777344
poland,2019,comedies,movie,2,15.298301696777344
poland,2019,fantasy,movie,1,15.298301696777344
poland,2019,classic movies,movie,2,15.298301696777344
poland,2019,actionadventure,movie,1,15.298301696777344
poland,2019,cult movies,movie,1,15.298301696777344
poland,2019,international tv shows,tv show,3,15.298301696777344
poland,2019,tv action  adventure,tv show,1,15.298301696777344
poland,2019,tv dramas,tv show,3,15.298301696777344
poland,2019,crime tv shows,tv show,2,15.298301696777344
poland,2020,romantic movies,movie,1,15.341404914855957
poland,2020,action  adventure,movie,1,15.341404914855957
poland,2020,dramas,movie,7,15.341404914855957
poland,2020,history,movie,1,15.341404914855957
poland,2020,horror movies,movie,1,15.341404914855957
poland,2020,thrillers,movie,4,15.341404914855957
poland,2020,independent movies,movie,1,15.341404914855957
poland,2020,comedies,movie,2,15.341404914855957
poland,2020,international movies,movie,8,15.341404914855957
poland,2020,drama,movie,1,15.341404914855957
poland,2020,thriller,movie,1,15.341404914855957
poland,2020,international tv shows,tv show,2,15.341404914855957
poland,2020,crime tv shows,tv show,2,15.341404914855957
poland,2020,tv dramas,tv show,2,15.341404914855957
poland,2021,action  adventure,movie,1,15.344381332397461
poland,2021,independent movies,movie,1,15.344381332397461
poland,2021,animation,movie,1,15.344381332397461
poland,2021,family,movie,1,15.344381332397461
poland,2021,comedies,movie,2,15.344381332397461
poland,2021,fantasy,movie,1,15.344381332397461
poland,2021,romantic movies,movie,1,15.344381332397461
poland,2021,dramas,movie,2,15.344381332397461
poland,2021,international movies,movie,4,15.344381332397461
poland,2021,crime tv shows,tv show,1,15.344381332397461
poland,2021,tv comedies,tv show,1,15.344381332397461
poland,2021,tv dramas,tv show,2,15.344381332397461
poland,2021,international tv shows,tv show,2,15.344381332397461
portugal,2017,international movies,movie,1,13.890761375427246
portugal,2017,dramas,movie,1,13.890761375427246
portugal,2017,sports movies,movie,1,13.890761375427246
portugal,2018,dramas,movie,2,13.705174446105957
portugal,2018,romantic movies,movie,1,13.705174446105957
portugal,2018,comedies,movie,1,13.705174446105957
portugal,2018,independent movies,movie,1,13.705174446105957
portugal,2018,international movies,movie,1,13.705174446105957
portugal,2019,international movies,movie,1,13.517165184020996
portugal,2019,independent movies,movie,1,13.517165184020996
portugal,2019,dramas,movie,1,13.517165184020996
portugal,2021,comedies,movie,1,13.124312400817871
portugal,2021,faith  spirituality,movie,1,13.124312400817871
portugal,2021,dramas,movie,1,13.124312400817871
portugal,2021,international movies,movie,1,13.124312400817871
portugal,2021,lgbtq movies,movie,1,13.124312400817871
romania,2017,scifi  fantasy,movie,1,15.616329193115234
romania,2017,thrillers,movie,1,15.616329193115234
romania,2017,international movies,movie,1,15.616329193115234
romania,2018,music  musicals,movie,1,15.695587158203125
romania,2018,international movies,movie,1,15.695587158203125
romania,2018,documentaries,movie,1,15.695587158203125
romania,2019,international movies,movie,3,15.676460266113281
romania,2019,dramas,movie,2,15.676460266113281
romania,2019,thrillers,movie,2,15.676460266113281
romania,2019,comedy,movie,1,15.676460266113281
romania,2019,crime,movie,1,15.676460266113281
romania,2019,comedies,movie,1,15.676460266113281
romania,2019,drama,movie,1,15.676460266113281
romania,2020,children  family movies,movie,1,15.723162651062012
romania,2020,dramas,movie,3,15.723162651062012
romania,2020,documentaries,movie,1,15.723162651062012
romania,2020,international movies,movie,4,15.723162651062012
romania,2020,music  musicals,movie,1,15.723162651062012
romania,2020,drama,movie,1,15.723162651062012
romania,2020,romantic movies,movie,1,15.723162651062012
romania,2020,comedy,movie,1,15.723162651062012
romania,2020,horror,movie,1,15.723162651062012
romania,2020,comedies,movie,1,15.723162651062012
romania,2021,romantic movies,movie,2,15.758326530456543
romania,2021,music  musicals,movie,1,15.758326530456543
romania,2021,dramas,movie,4,15.758326530456543
romania,2021,comedies,movie,3,15.758326530456543
romania,2021,international movies,movie,3,15.758326530456543
russia,2016,kids tv,tv show,1,17.226043701171875
russia,2017,international movies,movie,3,17.490280151367188
russia,2017,dramas,movie,1,17.490280151367188
russia,2017,documentaries,movie,2,17.490280151367188
russia,2017,sports movies,movie,1,17.490280151367188
russia,2017,crime tv shows,tv show,4,17.490280151367188
russia,2017,tv dramas,tv show,2,17.490280151367188
russia,2017,tv action  adventure,tv show,1,17.490280151367188
russia,2017,international tv shows,tv show,4,17.490280151367188
russia,2017,romantic tv shows,tv show,1,17.490280151367188
russia,2018,international movies,movie,1,17.625789642333984
russia,2018,dramas,movie,1,17.625789642333984
russia,2018,adventure,movie,1,17.625789642333984
russia,2018,children  family movies,movie,1,17.625789642333984
russia,2018,family,movie,1,17.625789642333984
russia,2018,comedy,movie,1,17.625789642333984
russia,2018,kids tv,tv show,1,17.625789642333984
russia,2018,science  nature tv,tv show,1,17.625789642333984
russia,2018,docuseries,tv show,1,17.625789642333984
russia,2018,tv dramas,tv show,2,17.625789642333984
russia,2018,international tv shows,tv show,3,17.625789642333984
russia,2019,dramas,movie,1,17.674339294433594
russia,2019,animation,movie,1,17.674339294433594
russia,2019,actionadventure,movie,1,17.674339294433594
russia,2019,international movies,movie,1,17.674339294433594
russia,2019,family,movie,1,17.674339294433594
russia,2019,action  adventure,movie,1,17.674339294433594
russia,2019,tv dramas,tv show,2,17.674339294433594
russia,2019,kids tv,tv show,1,17.674339294433594
russia,2019,crime tv shows,tv show,2,17.674339294433594
russia,2019,international tv shows,tv show,2,17.674339294433594
russia,2020,scifi  fantasy,movie,1,17.69243049621582
russia,2020,action  adventure,movie,2,17.69243049621582
russia,2020,horror,movie,1,17.69243049621582
russia,2020,horror movies,movie,1,17.69243049621582
russia,2020,adventure,movie,1,17.69243049621582
russia,2020,thrillers,movie,1,17.69243049621582
russia,2020,thriller,movie,2,17.69243049621582
russia,2020,international movies,movie,1,17.69243049621582
russia,2020,action,movie,1,17.69243049621582
russia,2020,science fiction,movie,1,17.69243049621582
russia,2020,tv dramas,tv show,1,17.69243049621582
russia,2020,international tv shows,tv show,1,17.69243049621582
russia,2020,kids tv,tv show,1,17.69243049621582
russia,2020,tv mysteries,tv show,1,17.69243049621582
russia,2021,action  adventure,movie,1,17.72437858581543
russia,2021,history,movie,1,17.72437858581543
russia,2021,children  family movies,movie,1,17.72437858581543
russia,2021,comedies,movie,1,17.72437858581543
russia,2021,drama,movie,1,17.72437858581543
russia,2021,scifi  fantasy,movie,1,17.72437858581543
russia,2021,kids tv,tv show,2,17.72437858581543
russia,2021,tv comedies,tv show,1,17.72437858581543
russia,2021,korean tv shows,tv show,1,17.72437858581543
saudi arabia,2017,comedies,movie,1,24.69581413269043
saudi arabia,2017,romantic movies,movie,1,24.69581413269043
saudi arabia,2017,international movies,movie,1,24.69581413269043
saudi arabia,2018,international tv shows,tv show,1,24.603351593017578
saudi arabia,2018,tv dramas,tv show,1,24.603351593017578
saudi arabia,2020,dramas,movie,3,24.43775749206543
saudi arabia,2020,international movies,movie,6,24.43775749206543
saudi arabia,2020,documentaries,movie,1,24.43775749206543
saudi arabia,2020,comedies,movie,5,24.43775749206543
saudi arabia,2020,independent movies,movie,2,24.43775749206543
saudi arabia,2020,tv dramas,tv show,1,24.43775749206543
saudi arabia,2020,tv comedies,tv show,1,24.43775749206543
saudi arabia,2020,international tv shows,tv show,2,24.43775749206543
saudi arabia,2020,tv shows,tv show,1,24.43775749206543
saudi arabia,2021,romantic movies,movie,1,24.555849075317383
saudi arabia,2021,music  musicals,movie,1,24.555849075317383
saudi arabia,2021,action  adventure,movie,1,24.555849075317383
saudi arabia,2021,dramas,movie,1,24.555849075317383
saudi arabia,2021,international movies,movie,2,24.555849075317383
singapore,2017,international movies,movie,1,14.990206718444824
singapore,2017,action  adventure,movie,1,14.990206718444824
singapore,2017,cult movies,movie,1,14.990206718444824
singapore,2017,independent movies,movie,1,14.990206718444824
singapore,2017,dramas,movie,2,14.990206718444824
singapore,2017,tv scifi  fantasy,tv show,1,14.990206718444824
singapore,2017,tv dramas,tv show,15,14.990206718444824
singapore,2017,crime tv shows,tv show,4,14.990206718444824
singapore,2017,international tv shows,tv show,16,14.990206718444824
singapore,2017,tv horror,tv show,1,14.990206718444824
singapore,2017,tv comedies,tv show,1,14.990206718444824
singapore,2017,romantic tv shows,tv show,4,14.990206718444824
singapore,2018,scifi  fantasy,movie,1,14.799251556396484
singapore,2018,international movies,movie,4,14.799251556396484
singapore,2018,dramas,movie,1,14.799251556396484
singapore,2018,action  adventure,movie,2,14.799251556396484
singapore,2018,thrillers,movie,3,14.799251556396484
singapore,2018,horror movies,movie,1,14.799251556396484
singapore,2018,standup comedy,movie,1,14.799251556396484
singapore,2018,reality tv,tv show,1,14.799251556396484
singapore,2018,international tv shows,tv show,1,14.799251556396484
singapore,2019,action,movie,1,14.680212020874023
singapore,2019,animation,movie,1,14.680212020874023
singapore,2019,actionadventure,movie,1,14.680212020874023
singapore,2019,international movies,movie,6,14.680212020874023
singapore,2019,romantic movies,movie,1,14.680212020874023
singapore,2019,action  adventure,movie,2,14.680212020874023
singapore,2019,thriller,movie,1,14.680212020874023
singapore,2019,family,movie,1,14.680212020874023
singapore,2019,horror movies,movie,2,14.680212020874023
singapore,2019,dramas,movie,2,14.680212020874023
singapore,2019,romantic tv shows,tv show,1,14.680212020874023
singapore,2019,korean tv shows,tv show,1,14.680212020874023
singapore,2019,reality tv,tv show,1,14.680212020874023
singapore,2019,international tv shows,tv show,2,14.680212020874023
singapore,2020,documentaries,movie,1,14.544398307800293
singapore,2020,international movies,movie,2,14.544398307800293
singapore,2020,dramas,movie,1,14.544398307800293
singapore,2020,kids tv,tv show,2,14.544398307800293
singapore,2020,tv comedies,tv show,1,14.544398307800293
singapore,2021,international movies,movie,1,14.477323532104492
singapore,2021,family,movie,1,14.477323532104492
singapore,2021,dramas,movie,1,14.477323532104492
singapore,2021,animation,movie,1,14.477323532104492
singapore,2021,actionadventure,movie,1,14.477323532104492
singapore,2021,tv horror,tv show,1,14.477323532104492
singapore,2021,crime tv shows,tv show,1,14.477323532104492
singapore,2021,kids tv,tv show,1,14.477323532104492
singapore,2021,anime series,tv show,1,14.477323532104492
slovakia,2017,international movies,movie,1,15.534629821777344
slovakia,2017,dramas,movie,1,15.534629821777344
slovenia,2016,international movies,movie,1,14.890703201293945
slovenia,2016,dramas,movie,1,14.890703201293945
slovenia,2017,comedies,movie,1,14.988473892211914
slovenia,2017,independent movies,movie,1,14.988473892211914
slovenia,2017,international movies,movie,1,14.988473892211914
slovenia,2018,horror movies,movie,1,15.063935279846191
slovenia,2018,independent movies,movie,1,15.063935279846191
slovenia,2018,scifi  fantasy,movie,1,15.063935279846191
slovenia,2019,family,movie,1,15.074498176574707
slovenia,2019,actionadventure,movie,1,15.074498176574707
slovenia,2019,fantasy,movie,1,15.074498176574707
south africa,2016,action  adventure,movie,1,28.99912452697754
south africa,2016,dramas,movie,1,28.99912452697754
south africa,2016,international movies,movie,2,28.99912452697754
south africa,2016,documentaries,movie,1,28.99912452697754
south africa,2017,independent movies,movie,1,28.909526824951172
south africa,2017,dramas,movie,2,28.909526824951172
south africa,2017,documentaries,movie,1,28.909526824951172
south africa,2017,thrillers,movie,1,28.909526824951172
south africa,2017,international movies,movie,3,28.909526824951172
south africa,2017,crime tv shows,tv show,1,28.909526824951172
south africa,2017,tv comedies,tv show,1,28.909526824951172
south africa,2017,international tv shows,tv show,1,28.909526824951172
south africa,2018,international movies,movie,5,28.83287239074707
south africa,2018,action  adventure,movie,4,28.83287239074707
south africa,2018,romantic movies,movie,1,28.83287239074707
south africa,2018,comedies,movie,2,28.83287239074707
south africa,2018,independent movies,movie,2,28.83287239074707
south africa,2018,horror movies,movie,1,28.83287239074707
south africa,2018,faith  spirituality,movie,1,28.83287239074707
south africa,2018,documentaries,movie,3,28.83287239074707
south africa,2018,dramas,movie,5,28.83287239074707
south africa,2018,british tv shows,tv show,1,28.83287239074707
south africa,2018,international tv shows,tv show,1,28.83287239074707
south africa,2018,docuseries,tv show,1,28.83287239074707
south africa,2018,romantic tv shows,tv show,1,28.83287239074707
south africa,2018,crime tv shows,tv show,1,28.83287239074707
south africa,2019,sports movies,movie,1,28.678499221801758
south africa,2019,scifi  fantasy,movie,1,28.678499221801758
south africa,2019,action  adventure,movie,3,28.678499221801758
south africa,2019,comedies,movie,3,28.678499221801758
south africa,2019,documentary,movie,1,28.678499221801758
south africa,2019,dramas,movie,1,28.678499221801758
south africa,2019,international movies,movie,6,28.678499221801758
south africa,2019,actionadventure,movie,1,28.678499221801758
south africa,2019,documentaries,movie,1,28.678499221801758
south africa,2019,animals  nature,movie,1,28.678499221801758
south africa,2019,romantic movies,movie,2,28.678499221801758
south africa,2019,international tv shows,tv show,1,28.678499221801758
south africa,2019,tv dramas,tv show,2,28.678499221801758
south africa,2020,coming of age,movie,1,28.47917366027832
south africa,2020,romantic movies,movie,5,28.47917366027832
south africa,2020,drama,movie,1,28.47917366027832
south africa,2020,music  musicals,movie,3,28.47917366027832
south africa,2020,dramas,movie,9,28.47917366027832
south africa,2020,documentaries,movie,2,28.47917366027832
south africa,2020,scifi  fantasy,movie,1,28.47917366027832
south africa,2020,thrillers,movie,1,28.47917366027832
south africa,2020,action  adventure,movie,2,28.47917366027832
south africa,2020,international movies,movie,18,28.47917366027832
south africa,2020,actionadventure,movie,1,28.47917366027832
south africa,2020,horror movies,movie,1,28.47917366027832
south africa,2020,children  family movies,movie,1,28.47917366027832
south africa,2020,comedies,movie,9,28.47917366027832
south africa,2020,tv action  adventure,tv show,1,28.47917366027832
south africa,2020,tv comedies,tv show,1,28.47917366027832
south africa,2020,international tv shows,tv show,5,28.47917366027832
south africa,2020,crime tv shows,tv show,2,28.47917366027832
south africa,2020,tv dramas,tv show,5,28.47917366027832
south africa,2021,animals  nature,movie,1,28.316051483154297
south africa,2021,comedies,movie,3,28.316051483154297
south africa,2021,dramas,movie,3,28.316051483154297
south africa,2021,scifi  fantasy,movie,1,28.316051483154297
south africa,2021,drama,movie,1,28.316051483154297
south africa,2021,documentary,movie,1,28.316051483154297
south africa,2021,comedy,movie,1,28.316051483154297
south africa,2021,romantic movies,movie,2,28.316051483154297
south africa,2021,standup comedy,movie,1,28.316051483154297
south africa,2021,thrillers,movie,1,28.316051483154297
south africa,2021,action  adventure,movie,2,28.316051483154297
south africa,2021,international movies,movie,5,28.316051483154297
south africa,2021,documentaries,movie,1,28.316051483154297
south africa,2021,international tv shows,tv show,1,28.316051483154297
south africa,2021,tv mysteries,tv show,1,28.316051483154297
south africa,2021,tv dramas,tv show,1,28.316051483154297
south korea,2015,comedy,tv show,1,13.780045509338379
south korea,2015,drama,tv show,1,13.780045509338379
south korea,2015,international,tv show,1,13.780045509338379
south korea,2016,movies,movie,1,13.402688980102539
south korea,2016,tv dramas,tv show,4,13.402688980102539
south korea,2016,korean tv shows,tv show,9,13.402688980102539
south korea,2016,international tv shows,tv show,9,13.402688980102539
south korea,2016,drama,tv show,1,13.402688980102539
south korea,2016,adventure,tv show,1,13.402688980102539
south korea,2016,action,tv show,1,13.402688980102539
south korea,2016,romantic tv shows,tv show,7,13.402688980102539
south korea,2016,tv comedies,tv show,1,13.402688980102539
south korea,2017,dramas,movie,7,13.091963768005371
south korea,2017,thrillers,movie,3,13.091963768005371
south korea,2017,international movies,movie,10,13.091963768005371
south korea,2017,horror movies,movie,1,13.091963768005371
south korea,2017,documentaries,movie,1,13.091963768005371
south korea,2017,action  adventure,movie,3,13.091963768005371
south korea,2017,comedies,movie,3,13.091963768005371
south korea,2017,music  musicals,movie,1,13.091963768005371
south korea,2017,scifi  fantasy,movie,1,13.091963768005371
south korea,2017,international tv shows,tv show,31,13.091963768005371
south korea,2017,crime tv shows,tv show,3,13.091963768005371
south korea,2017,korean tv shows,tv show,31,13.091963768005371
south korea,2017,kids tv,tv show,1,13.091963768005371
south korea,2017,adventure,tv show,1,13.091963768005371
south korea,2017,tv action  adventure,tv show,1,13.091963768005371
south korea,2017,comedy,tv show,1,13.091963768005371
south korea,2017,tv dramas,tv show,7,13.091963768005371
south korea,2017,romantic tv shows,tv show,15,13.091963768005371
south korea,2017,tv comedies,tv show,2,13.091963768005371
south korea,2017,cartoons,tv show,1,13.091963768005371
south korea,2017,standup comedy  talk shows,tv show,1,13.091963768005371
south korea,2017,reality tv,tv show,2,13.091963768005371
south korea,2018,horror movies,movie,1,12.784814834594727
south korea,2018,action  adventure,movie,7,12.784814834594727
south korea,2018,documentaries,movie,1,12.784814834594727
south korea,2018,comedies,movie,2,12.784814834594727
south korea,2018,dramas,movie,9,12.784814834594727
south korea,2018,international movies,movie,12,12.784814834594727
south korea,2018,independent movies,movie,1,12.784814834594727
south korea,2018,scifi  fantasy,movie,2,12.784814834594727
south korea,2018,standup comedy,movie,1,12.784814834594727
south korea,2018,thrillers,movie,4,12.784814834594727
south korea,2018,romance,tv show,2,12.784814834594727
south korea,2018,international tv shows,tv show,13,12.784814834594727
south korea,2018,kids tv,tv show,4,12.784814834594727
south korea,2018,cartoons,tv show,1,12.784814834594727
south korea,2018,health  wellness,tv show,1,12.784814834594727
south korea,2018,reality tv,tv show,1,12.784814834594727
south korea,2018,korean tv shows,tv show,12,12.784814834594727
south korea,2018,drama,tv show,2,12.784814834594727
south korea,2018,romantic tv shows,tv show,5,12.784814834594727
south korea,2018,adventure,tv show,2,12.784814834594727
south korea,2018,action,tv show,1,12.784814834594727
south korea,2018,family,tv show,1,12.784814834594727
south korea,2018,standup comedy  talk shows,tv show,1,12.784814834594727
south korea,2018,tv dramas,tv show,2,12.784814834594727
south korea,2018,tv thrillers,tv show,1,12.784814834594727
south korea,2018,international,tv show,2,12.784814834594727
south korea,2018,tv comedies,tv show,5,12.784814834594727
south korea,2018,crime tv shows,tv show,2,12.784814834594727
south korea,2019,family,movie,1,12.456490516662598
south korea,2019,international movies,movie,9,12.456490516662598
south korea,2019,romantic movies,movie,1,12.456490516662598
south korea,2019,scifi  fantasy,movie,1,12.456490516662598
south korea,2019,thrillers,movie,3,12.456490516662598
south korea,2019,horror movies,movie,1,12.456490516662598
south korea,2019,actionadventure,movie,1,12.456490516662598
south korea,2019,standup comedy,movie,1,12.456490516662598
south korea,2019,dramas,movie,6,12.456490516662598
south korea,2019,adventure,movie,1,12.456490516662598
south korea,2019,comedies,movie,3,12.456490516662598
south korea,2019,independent movies,movie,1,12.456490516662598
south korea,2019,animation,movie,1,12.456490516662598
south korea,2019,children  family movies,movie,3,12.456490516662598
south korea,2019,science fiction,movie,1,12.456490516662598
south korea,2019,action  adventure,movie,4,12.456490516662598
south korea,2019,action,movie,1,12.456490516662598
south korea,2019,comedy,tv show,3,12.456490516662598
south korea,2019,kids tv,tv show,5,12.456490516662598
south korea,2019,crime,tv show,1,12.456490516662598
south korea,2019,tv dramas,tv show,4,12.456490516662598
south korea,2019,actionadventure,tv show,3,12.456490516662598
south korea,2019,drama,tv show,1,12.456490516662598
south korea,2019,animation,tv show,5,12.456490516662598
south korea,2019,international tv shows,tv show,40,12.456490516662598
south korea,2019,romantic tv shows,tv show,25,12.456490516662598
south korea,2019,mystery,tv show,1,12.456490516662598
south korea,2019,tv action  adventure,tv show,3,12.456490516662598
south korea,2019,crime tv shows,tv show,7,12.456490516662598
south korea,2019,korean tv shows,tv show,44,12.456490516662598
south korea,2019,kids,tv show,2,12.456490516662598
south korea,2019,western,tv show,1,12.456490516662598
south korea,2019,tv comedies,tv show,1,12.456490516662598
south korea,2019,fantasy,tv show,1,12.456490516662598
south korea,2020,comedies,movie,7,12.164983749389648
south korea,2020,dramas,movie,1,12.164983749389648
south korea,2020,children  family movies,movie,6,12.164983749389648
south korea,2020,scifi  fantasy,movie,1,12.164983749389648
south korea,2020,horror,movie,2,12.164983749389648
south korea,2020,science fiction,movie,1,12.164983749389648
south korea,2020,crime,movie,1,12.164983749389648
south korea,2020,international,movie,2,12.164983749389648
south korea,2020,drama,movie,2,12.164983749389648
south korea,2020,comedy,movie,4,12.164983749389648
south korea,2020,international movies,movie,7,12.164983749389648
